;Time, aX, aY, aZ, gX, gY, gZ, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T, ax, ay, az, gX, gY, gZ, P, T,T (F)
1687618639.0,-1010.0,-111.0,-45.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4499.0,113099.0,30149.0,87726.0,49816.0,-0.493164063,-0.054199219,-0.021972656,0.0,0.0,0.0,0.865788305,49.816,121.6688
1687618642.0,-1023.0,-104.0,-44.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4499.0,113099.0,28949.0,87731.0,49816.0,-0.499511719,-0.05078125,-0.021484375,0.0,0.0,0.0,0.865837651,49.816,121.6688
1687618647.0,-1020.0,-101.0,-26.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,4199.0,114899.0,31049.0,87735.0,49813.0,-0.498046875,-0.049316406,-0.012695313,0.0,0.0,0.0,0.865877128,49.813,121.6634
1687618650.0,-1003.0,-125.0,-62.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,5249.0,115049.0,31499.0,87731.0,49821.0,-0.489746094,-0.061035156,-0.030273438,0.0,0.0,0.0,0.865837651,49.821,121.6778
1687618656.0,-1021.0,-94.0,-24.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,3149.0,114450.0,31799.0,87737.0,49828.0,-0.498535156,-0.045898438,-0.01171875,0.0,0.0,0.0,0.865896867,49.828,121.6904
1687618660.0,-1012.0,-91.0,-40.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,4499.0,114749.0,31199.0,87731.0,49833.0,-0.494140625,-0.044433594,-0.01953125,0.0,0.0,0.0,0.865837651,49.833,121.6994
1687618668.0,-1022.0,-114.0,-52.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,4049.0,114299.0,30899.0,87732.0,49851.0,-0.499023438,-0.055664063,-0.025390625,0.0,0.0,0.0,0.86584752,49.851,121.7318
1687618672.0,-1005.0,-119.0,-41.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,3449.0,113399.0,29849.0,87734.0,49853.0,-0.490722656,-0.058105469,-0.020019531,0.0,0.0,0.0,0.865867259,49.853,121.7354
1687618674.0,-1002.0,-110.0,-42.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,3449.0,114149.0,30599.0,87732.0,49853.0,-0.489257813,-0.053710938,-0.020507813,0.0,0.0,0.0,0.86584752,49.853,121.7354
1687618678.0,-1019.0,-106.0,-41.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,5249.0,115499.0,31499.0,87734.0,49861.0,-0.497558594,-0.051757813,-0.020019531,0.0,0.0,0.0,0.865867259,49.861,121.7498
1687618681.0,-1003.0,-103.0,-47.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,4199.0,114149.0,31049.0,87731.0,49861.0,-0.489746094,-0.050292969,-0.022949219,0.0,0.0,0.0,0.865837651,49.861,121.7498
1687618686.0,-1015.0,-126.0,-45.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,4799.0,113549.0,31949.0,87731.0,49868.0,-0.495605469,-0.061523438,-0.021972656,0.0,0.0,0.0,0.865837651,49.868,121.7624
1687618689.0,-1007.0,-96.0,-29.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,5549.0,114749.0,31499.0,87736.0,49876.0,-0.491699219,-0.046875,-0.014160156,0.0,0.0,0.0,0.865886997,49.876,121.7768
1687618690.0,-1013.0,-112.0,-32.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,3299.0,115049.0,30899.0,87733.0,49876.0,-0.494628906,-0.0546875,-0.015625,0.0,0.0,0.0,0.86585739,49.876,121.7768
1687618699.0,-3861.0,-611.0,-40.0,-5.0,-9.0,10.0,0.358,-0.649,0.311,0.593,33299.0,73799.0,22349.0,87702.0,49878.0,-1.885253906,-0.298339844,-0.01953125,-0.038146973,-0.068664551,0.076293945,0.865551443,49.878,121.7804
1687618704.0,-4925.0,144.0,-670.0,253.0,13.0,-46.0,0.741,-0.002,0.671,-0.012,-4950.0,7949.0,7499.0,83538.0,49888.0,-2.404785156,0.0703125,-0.327148438,1.930236816,0.099182129,-0.350952148,0.824455959,49.888,121.7984
1687618707.0,-3431.0,-459.0,-203.0,253.0,20.0,-41.0,0.744,0.18,0.594,-0.243,-6300.0,1049.0,-33750.0,79286.0,49878.0,-1.675292969,-0.224121094,-0.099121094,1.930236816,0.152587891,-0.312805176,0.782491981,49.878,121.7804
1687618708.0,-3513.0,-157.0,-297.0,253.0,-12.0,-10.0,0.573,-0.477,0.525,0.408,-5250.0,11549.0,10949.0,77787.0,49876.0,-1.715332031,-0.076660156,-0.145019531,1.930236816,-0.091552734,-0.076293945,0.767698001,49.876,121.7768
1687618711.0,-1621.0,-75.0,-663.0,253.0,49.0,-73.0,0.487,-0.51,0.496,0.504,-7650.0,17699.0,12599.0,74190.0,49876.0,-0.791503906,-0.036621094,-0.323730469,1.930236816,0.373840332,-0.556945801,0.732198372,49.876,121.7768
1687618717.0,-324.0,-333.0,-308.0,253.0,33.0,-7.0,0.763,-0.358,0.5,0.194,-9150.0,56549.0,-9000.0,59624.0,49863.0,-0.158203125,-0.162597656,-0.150390625,1.930236816,0.25177002,-0.053405762,0.588443129,49.863,121.7534
1687618720.0,-363.0,-215.0,-503.0,253.0,19.0,-39.0,0.804,-0.284,0.513,0.084,-8550.0,29549.0,16799.0,52708.0,49861.0,-0.177246094,-0.104980469,-0.245605469,1.930236816,0.144958496,-0.297546387,0.520187515,49.861,121.7498
1687618725.0,365.0,-228.0,-10.0,253.0,-16.0,-26.0,0.718,-0.398,0.485,0.297,-10800.0,-2250.0,8399.0,42561.0,49858.0,0.178222656,-0.111328125,-0.004882813,1.930236816,-0.122070313,-0.198364258,0.420044412,49.858,121.7444
1687618729.0,-116.0,-441.0,-375.0,253.0,-26.0,-4.0,0.304,-0.738,0.271,0.536,-16500.0,33749.0,-53700.0,37801.0,49861.0,-0.056640625,-0.215332031,-0.183105469,1.930236816,-0.198364258,-0.030517578,0.373066864,49.861,121.7498
1687618735.0,275.0,-76.0,-437.0,253.0,-5.0,-13.0,0.057,-0.816,0.084,0.568,-22050.0,61799.0,-39000.0,33232.0,49863.0,0.134277344,-0.037109375,-0.213378906,1.930236816,-0.038146973,-0.099182129,0.32797434,49.863,121.7534
1687618738.0,991.0,366.0,-278.0,253.0,1.0,-16.0,0.295,-0.778,0.239,0.499,-24750.0,65700.0,3899.0,31617.0,49863.0,0.483886719,0.178710938,-0.135742188,1.930236816,0.007629395,-0.122070313,0.312035529,49.863,121.7534
1687618743.0,316.0,230.0,-34.0,253.0,3.0,-16.0,0.02,-0.811,0.134,0.567,-35250.0,-14250.0,8399.0,29872.0,49871.0,0.154296875,0.112304688,-0.016601563,1.930236816,0.022888184,-0.122070313,0.294813718,49.871,121.7678
1687618746.0,448.0,-42.0,-102.0,253.0,5.0,-15.0,0.268,-0.825,0.242,0.432,-4375.0,38133.0,26850.0,29529.0,49891.0,0.21875,-0.020507813,-0.049804688,1.930236816,0.038146973,-0.114440918,0.291428571,49.891,121.8038
1687618747.0,55.0,-56.0,39.0,253.0,15.0,-9.0,0.53,0.705,0.188,-0.431,-8333.0,-32453.0,33485.0,29493.0,49898.0,0.026855469,-0.02734375,0.019042969,1.930236816,0.114440918,-0.068664551,0.291073279,49.898,121.8164
1687618750.0,558.0,208.0,-300.0,253.0,7.0,-15.0,0.28,0.859,0.141,-0.404,-15689.0,4984.0,42628.0,29648.0,49906.0,0.272460938,0.1015625,-0.146484375,1.930236816,0.053405762,-0.114440918,0.29260301,49.906,121.8308
1687618756.0,404.0,-30.0,1575.0,-246.0,-44.0,62.0,0.805,0.545,0.226,0.05,-1237.0,-42574.0,-15367.0,29336.0,49891.0,0.197265625,-0.014648438,0.769042969,-1.876831055,-0.335693359,0.473022461,0.28952381,49.891,121.8038
1687618764.0,-117.0,-211.0,-1176.0,-246.0,-3.0,25.0,0.473,0.835,0.221,-0.167,30524.0,7874.0,-35093.0,31626.0,49866.0,-0.057128906,-0.103027344,-0.57421875,-1.876831055,-0.022888184,0.190734863,0.312124352,49.866,121.7588
1687618765.0,125.0,-1166.0,-2041.0,-246.0,-3.0,-2.0,0.477,-0.795,-0.126,0.35,15549.0,34193.0,-25525.0,31714.0,49863.0,0.061035156,-0.569335938,-0.996582031,-1.876831055,-0.022888184,-0.015258789,0.312992845,49.863,121.7534
1687618768.0,-367.0,69.0,-3996.0,-246.0,16.0,70.0,0.292,-0.878,-0.172,0.335,35756.0,26205.0,3655.0,32329.0,49853.0,-0.179199219,0.033691406,-1.951171875,-1.876831055,0.122070313,0.534057617,0.319062423,49.853,121.7354
1687618774.0,-264.0,1787.0,-11958.0,-246.0,-52.0,218.0,0.244,-0.874,-0.245,0.338,-1258.0,-39142.0,17341.0,33488.0,49806.0,-0.12890625,0.872558594,-5.838867188,-1.876831055,-0.396728516,1.663208008,0.330500864,49.806,121.6508
1687618777.0,-1290.0,640.0,-15999.0,-246.0,7.0,108.0,0.437,0.897,0.042,-0.017,-402.0,41608.0,3986.0,34048.0,49775.0,-0.629882813,0.3125,-7.812011719,-1.876831055,0.053405762,0.823974609,0.336027634,49.775,121.595
1687618782.0,-794.0,1863.0,-15999.0,-246.0,-58.0,181.0,0.58,-0.092,-0.808,-0.003,23220.0,-23733.0,-38127.0,35191.0,49700.0,-0.387695313,0.909667969,-7.812011719,-1.876831055,-0.442504883,1.38092041,0.347308167,49.7,121.46
1687618785.0,-1253.0,2904.0,-15999.0,-246.0,3.0,190.0,0.196,0.921,0.095,0.322,-4229.0,-36483.0,24122.0,35856.0,49638.0,-0.611816406,1.41796875,-7.812011719,-1.876831055,0.022888184,1.449584961,0.353871207,49.638,121.3484
1687618786.0,-1705.0,2488.0,-15999.0,-246.0,-22.0,162.0,0.137,-0.824,-0.486,-0.253,-13979.0,38066.0,1922.0,36066.0,49625.0,-0.832519531,1.21484375,-7.812011719,-1.876831055,-0.16784668,1.235961914,0.355943745,49.625,121.325
1687618795.0,-782.0,948.0,-15999.0,-246.0,-49.0,208.0,0.318,0.847,-0.176,0.385,17319.0,20714.0,-45131.0,38013.0,49435.0,-0.381835938,0.462890625,-7.812011719,-1.876831055,-0.373840332,1.586914063,0.375159141,49.435,120.983
1687618803.0,-970.0,1559.0,-15999.0,-246.0,-38.0,208.0,0.46,0.135,-0.877,-0.008,23619.0,-30285.0,21618.0,40230.0,49207.0,-0.473632813,0.761230469,-7.812011719,-1.876831055,-0.289916992,1.586914063,0.39703923,49.207,120.5726
1687618804.0,-986.0,1684.0,-15999.0,-246.0,-56.0,207.0,0.384,0.552,-0.718,0.177,26030.0,-10280.0,-44363.0,40212.0,49179.0,-0.481445313,0.822265625,-7.812011719,-1.876831055,-0.427246094,1.579284668,0.396861584,49.179,120.5222
1687618807.0,-1732.0,618.0,-15999.0,-246.0,-59.0,184.0,0.133,-0.881,-0.286,-0.35,23146.0,9388.0,-46798.0,41008.0,49087.0,-0.845703125,0.301757813,-7.812011719,-1.876831055,-0.450134277,1.403808594,0.404717493,49.087,120.3566
1687618813.0,-1250.0,3719.0,-15999.0,-246.0,7.0,227.0,0.215,-0.686,-0.605,-0.34,17296.0,16138.0,43351.0,42443.0,48901.0,-0.610351563,1.815917969,-7.812011719,-1.876831055,0.053405762,1.731872559,0.418879842,48.901,120.0218
1687618816.0,-1566.0,1909.0,-15999.0,-246.0,-54.0,196.0,0.447,0.275,-0.843,0.107,29554.0,-14788.0,-40751.0,43455.0,48806.0,-0.764648438,0.932128906,-7.812011719,-1.876831055,-0.411987305,1.495361328,0.428867506,48.806,119.8508
1687618821.0,232.0,1889.0,-15999.0,-246.0,-74.0,249.0,0.081,0.848,-0.212,0.477,35554.0,-27088.0,1248.0,44729.0,48603.0,0.11328125,0.922363281,-7.812011719,-1.876831055,-0.564575195,1.899719238,0.441440908,48.603,119.4854
1687618824.0,-2605.0,2168.0,-15999.0,-246.0,-51.0,127.0,0.286,-0.171,-0.901,-0.275,-1629.0,26517.0,-38092.0,45542.0,48491.0,-1.271972656,1.05859375,-7.812011719,-1.876831055,-0.389099121,0.968933105,0.449464594,48.491,119.2838
1687618825.0,-1426.0,2115.0,-15999.0,-246.0,-50.0,126.0,0.399,0.26,-0.879,0.01,20720.0,-7982.0,-46642.0,45782.0,48445.0,-0.696289063,1.032714844,-7.812011719,-1.876831055,-0.381469727,0.961303711,0.45183321,48.445,119.201
1687618834.0,-1659.0,2278.0,-15999.0,-246.0,-45.0,51.0,0.377,0.105,-0.916,-0.079,-12155.0,28037.0,-31254.0,47799.0,48102.0,-0.810058594,1.112304688,-7.812011719,-1.876831055,-0.343322754,0.389099121,0.471739452,48.102,118.5836
1687618839.0,-1226.0,2816.0,-15999.0,-246.0,149.0,133.0,0.018,0.86,0.005,0.509,12781.0,35151.0,17941.0,49184.0,47862.0,-0.598632813,1.375,-7.812011719,-1.876831055,1.136779785,1.014709473,0.48540834,47.862,118.1516
1687618842.0,-1779.0,1818.0,-15999.0,-246.0,28.0,-7.0,0.433,0.371,-0.813,0.105,-17218.0,24651.0,36991.0,50082.0,47729.0,-0.868652344,0.887695313,-7.812011719,-1.876831055,0.213623047,-0.053405762,0.49427091,47.729,117.9122
1687618843.0,1647.0,3338.0,-15999.0,-246.0,146.0,250.0,0.319,0.778,-0.399,0.363,24031.0,-4148.0,44791.0,50420.0,47676.0,0.804199219,1.629882813,-7.812011719,-1.876831055,1.113891602,1.907348633,0.497606711,47.676,117.8168
1687618846.0,3182.0,4114.0,-15999.0,-246.0,94.0,250.0,0.514,-0.028,-0.848,-0.123,-2968.0,-2198.0,52141.0,51265.0,47543.0,1.553710938,2.008789063,-7.812011719,-1.876831055,0.717163086,1.907348633,0.505946213,47.543,117.5774
1687618852.0,4630.0,2381.0,-15999.0,-246.0,-216.0,250.0,0.041,-0.824,-0.25,-0.505,21481.0,-28898.0,-27508.0,52724.0,47280.0,2.260742188,1.162597656,-7.812011719,-1.876831055,-1.647949219,1.907348633,0.520345423,47.28,117.104
1687618855.0,-126.0,1690.0,-15999.0,-246.0,-133.0,5.0,0.322,0.562,-0.695,0.309,-2061.0,452.0,-50025.0,53430.0,47135.0,-0.061523438,0.825195313,-7.812011719,-1.876831055,-1.014709473,0.038146973,0.527313101,47.135,116.843
1687618860.0,740.0,671.0,-15999.0,-246.0,-21.0,-28.0,0.355,-0.155,-0.847,-0.361,-608.0,15213.0,-44536.0,54853.0,46867.0,0.361328125,0.327636719,-7.812011719,-1.876831055,-0.160217285,-0.213623047,0.541357019,46.867,116.3606
1687618864.0,-1253.0,3009.0,-15999.0,253.0,56.0,-158.0,0.346,-0.489,-0.691,-0.402,13082.0,-18809.0,-35804.0,56091.0,46656.0,-0.611816406,1.469238281,-7.812011719,1.930236816,0.427246094,-1.205444336,0.55357513,46.656,115.9808
1687618870.0,-828.0,1618.0,-15999.0,59.0,109.0,-201.0,0.394,0.218,-0.775,-0.441,15433.0,-42225.0,20959.0,57457.0,46376.0,-0.404296875,0.790039063,-7.812011719,0.450134277,0.831604004,-1.533508301,0.567056501,46.376,115.4768
1687618873.0,2662.0,1592.0,-15999.0,-246.0,37.0,-249.0,0.226,0.497,-0.055,-0.835,13933.0,33824.0,28309.0,58389.0,46228.0,1.299804688,0.77734375,-7.812011719,-1.876831055,0.282287598,-1.899719238,0.576254626,46.228,115.2104
1687618878.0,-903.0,3489.0,-15999.0,-246.0,189.0,-76.0,0.26,0.341,0.781,-0.451,-3166.0,-47925.0,13309.0,59869.0,45935.0,-0.440917969,1.703613281,-7.812011719,-1.876831055,1.441955566,-0.579833984,0.590861091,45.935,114.683
1687618881.0,-1106.0,4032.0,-15999.0,-246.0,189.0,-76.0,0.235,-0.294,0.894,0.239,8983.0,-22125.0,40459.0,60654.0,45787.0,-0.540039063,1.96875,-7.812011719,-1.876831055,1.441955566,-0.579833984,0.598608438,45.787,114.4166
1687618882.0,-1395.0,4579.0,-15999.0,-246.0,85.0,19.0,0.349,0.224,0.884,-0.211,-4516.0,-25275.0,-35140.0,60787.0,45731.0,-0.681152344,2.235839844,-7.812011719,-1.876831055,0.648498535,0.144958496,0.599921046,45.731,114.3158
1687618885.0,-537.0,4860.0,-15999.0,-246.0,5.0,34.0,0.197,-0.452,0.783,0.376,-17645.0,-45851.0,-3170.0,61683.0,45579.0,-0.262207031,2.373046875,-7.812011719,-1.876831055,0.038146973,0.259399414,0.608763879,45.579,114.0422
1687618891.0,3636.0,2633.0,-15999.0,-246.0,92.0,-249.0,0.001,-0.768,0.088,0.633,-13552.0,32827.0,28781.0,63252.0,45285.0,1.775390625,1.285644531,-7.812011719,-1.876831055,0.701904297,-1.899719238,0.624248705,45.285,113.513
1687618899.0,-1091.0,4081.0,-15999.0,-246.0,152.0,3.0,0.829,0.024,0.534,-0.158,-6445.0,-30476.0,32613.0,65532.0,44841.0,-0.532714844,1.992675781,-7.812011719,-1.876831055,1.159667969,0.022888184,0.646750555,44.841,112.7138
1687618900.0,5204.0,2567.0,-15999.0,-246.0,-155.0,-249.0,0.669,0.66,0.245,-0.236,19354.0,45723.0,6963.0,65747.0,44796.0,2.541015625,1.253417969,-7.812011719,-1.876831055,-1.182556152,-1.899719238,0.64887244,44.796,112.6328
1687618903.0,2227.0,2063.0,-15999.0,-246.0,178.0,-249.0,0.615,0.041,0.767,-0.175,-10346.0,15123.0,40563.0,66691.0,44628.0,1.087402344,1.007324219,-7.812011719,-1.876831055,1.358032227,-1.899719238,0.658188996,44.628,112.3304
1687618909.0,-469.0,5034.0,-15999.0,-246.0,11.0,52.0,0.337,-0.507,0.783,0.117,13604.0,-42541.0,-18243.0,68035.0,44348.0,-0.229003906,2.458007813,-7.812011719,-1.876831055,0.08392334,0.396728516,0.671453245,44.348,111.8264
1687618912.0,3301.0,2435.0,-15999.0,-246.0,89.0,-249.0,0.147,-0.823,0.484,0.256,-10040.0,-6677.0,42687.0,68855.0,44197.0,1.611816406,1.188964844,-7.812011719,-1.876831055,0.679016113,-1.899719238,0.679546015,44.197,111.5546
1687618917.0,1607.0,3810.0,-15999.0,253.0,-81.0,24.0,0.506,-0.115,-0.801,0.295,-13261.0,14258.0,-39771.0,70052.0,43904.0,0.784667969,1.860351563,-7.812011719,1.930236816,-0.617980957,0.183105469,0.691359487,43.904,111.0272
1687618920.0,-1011.0,3209.0,-15999.0,253.0,188.0,-68.0,0.435,0.594,-0.498,0.456,-4040.0,-40256.0,25458.0,70981.0,43751.0,-0.493652344,1.566894531,-7.812011719,1.930236816,1.434326172,-0.518798828,0.700528004,43.751,110.7518
1687618921.0,40.0,2367.0,-15999.0,253.0,204.0,-197.0,0.504,0.035,-0.852,0.131,16977.0,-9742.0,39046.0,71285.0,43701.0,0.01953125,1.155761719,-7.812011719,1.930236816,1.556396484,-1.502990723,0.703528251,43.701,110.6618
1687618930.0,-143.0,2627.0,-15999.0,253.0,198.0,-166.0,0.158,-0.791,-0.035,-0.589,-8421.0,-13606.0,41912.0,73445.0,43284.0,-0.069824219,1.282714844,-7.812011719,1.930236816,1.510620117,-1.266479492,0.724845793,43.284,109.9112
1687618938.0,1531.0,1741.0,-15999.0,253.0,148.0,-249.0,0.514,0.137,-0.845,0.031,25502.0,554.0,36463.0,75953.0,42875.0,0.747558594,0.850097656,-7.812011719,1.930236816,1.129150391,-1.899719238,0.749597829,42.875,109.175
1687618939.0,2654.0,3244.0,-15999.0,253.0,-113.0,-8.0,0.391,-0.519,-0.693,-0.308,-24297.0,2504.0,-36136.0,76251.0,42830.0,1.295898438,1.583984375,-7.812011719,1.930236816,-0.862121582,-0.061035156,0.75253886,42.83,109.094
1687618942.0,3951.0,1577.0,-15999.0,253.0,-34.0,-249.0,0.489,0.159,-0.849,0.113,9680.0,49554.0,-4049.0,76940.0,42692.0,1.929199219,0.770019531,-7.812011719,1.930236816,-0.259399414,-1.899719238,0.759338761,42.692,108.8456
1687618948.0,4609.0,2977.0,-15999.0,253.0,-175.0,-110.0,0.373,0.653,-0.57,0.329,-3855.0,1581.0,-43734.0,78655.0,42441.0,2.250488281,1.453613281,-7.812011719,1.930236816,-1.335144043,-0.839233398,0.776264495,42.441,108.3938
1687618951.0,4275.0,2899.0,-15999.0,253.0,-158.0,5.0,0.131,0.831,-0.017,0.539,16870.0,1276.0,-38921.0,79640.0,42313.0,2.087402344,1.415527344,-7.812011719,1.930236816,-1.205444336,0.038146973,0.78598569,42.313,108.1634
1687618956.0,5203.0,1799.0,-15537.0,253.0,-168.0,-218.0,0.135,-0.84,-0.182,-0.491,-1132.0,29811.0,-32407.0,81070.0,42085.0,2.540527344,0.878417969,-7.586425781,1.930236816,-1.281738281,-1.663208008,0.800098692,42.085,107.753
1687618959.0,3548.0,1008.0,-15999.0,253.0,46.0,-249.0,0.436,-0.516,-0.614,-0.406,21344.0,27114.0,27454.0,82079.0,41972.0,1.732421875,0.4921875,-7.812011719,1.930236816,0.350952148,-1.899719238,0.810056748,41.972,107.5496
1687618960.0,4897.0,3256.0,-15999.0,253.0,-184.0,-122.0,0.037,-0.838,-0.037,-0.542,-19916.0,33254.0,-26441.0,82320.0,41927.0,2.391113281,1.58984375,-7.812011719,1.930236816,-1.403808594,-0.930786133,0.812435233,41.927,107.4686
1687618969.0,524.0,2029.0,858.0,-246.0,112.0,64.0,0.226,0.772,-0.155,-0.572,39739.0,-2988.0,4989.0,84320.0,41646.0,0.255859375,0.990722656,0.418945313,-1.876831055,0.854492188,0.48828125,0.832173698,41.646,106.9628
1687618974.0,-863.0,-989.0,-156.0,-225.0,-12.0,58.0,0.755,0.361,0.526,0.148,38948.0,20275.0,5464.0,84841.0,41483.0,-0.421386719,-0.482910156,-0.076171875,-1.71661377,-0.091552734,0.442504883,0.837315569,41.483,106.6694
1687618977.0,-945.0,-447.0,-204.0,-229.0,6.0,49.0,0.304,-0.925,-0.163,-0.156,18900.0,-7790.0,41414.0,85191.0,41393.0,-0.461425781,-0.218261719,-0.099609375,-1.747131348,0.045776367,0.373840332,0.8407698,41.393,106.5074
1687618978.0,-874.0,-782.0,157.0,-246.0,12.0,13.0,0.955,-0.214,0.142,-0.14,7683.0,46132.0,-10648.0,85362.0,41378.0,-0.426757813,-0.381835938,0.076660156,-1.876831055,0.091552734,0.099182129,0.842457439,41.378,106.4804
1687618981.0,-915.0,111.0,1025.0,-139.0,-27.0,-5.0,0.065,0.675,0.171,-0.714,24064.0,-28478.0,-26529.0,85715.0,41290.0,-0.446777344,0.054199219,0.500488281,-1.06048584,-0.205993652,-0.038146973,0.845941278,41.29,106.322
1687618987.0,-984.0,6.0,-233.0,-59.0,1.0,44.0,0.078,-0.923,0.241,0.285,13769.0,-11484.0,43398.0,86420.0,41159.0,-0.48046875,0.002929688,-0.113769531,-0.450134277,0.007629395,0.335693359,0.852899087,41.159,106.0862
1687618990.0,-1012.0,-380.0,-425.0,90.0,-11.0,11.0,0.436,-0.303,0.693,0.486,32112.0,4316.0,31360.0,86875.0,41092.0,-0.494140625,-0.185546875,-0.207519531,0.686645508,-0.08392334,0.08392334,0.857389588,41.092,105.9656
1687618995.0,433.0,58.0,1156.0,97.0,4.0,-34.0,0.945,-0.309,0.023,0.099,-31245.0,-30471.0,-7586.0,87634.0,41014.0,0.211425781,0.028320313,0.564453125,0.74005127,0.030517578,-0.259399414,0.864880336,41.014,105.8252
1687618999.0,-49.0,987.0,132.0,1.0,1.0,0.0,0.784,0.598,0.123,0.106,-29425.0,-39970.0,6941.0,87631.0,40953.0,-0.023925781,0.481933594,0.064453125,0.007629395,0.007629395,0.0,0.864850728,40.953,105.7154
1687619005.0,-54.0,975.0,115.0,0.0,0.0,0.0,0.739,0.65,0.13,0.112,-28125.0,-37922.0,6742.0,87631.0,40846.0,-0.026367188,0.476074219,0.056152344,0.0,0.0,0.0,0.864850728,40.846,105.5228
1687619008.0,-54.0,973.0,123.0,0.0,0.0,0.0,0.738,0.65,0.132,0.115,-29775.0,-40472.0,5542.0,87635.0,40815.0,-0.026367188,0.475097656,0.060058594,0.0,0.0,0.0,0.864890205,40.815,105.467
1687619013.0,-45.0,982.0,123.0,0.0,0.0,0.0,0.738,0.649,0.136,0.119,-30430.0,-40414.0,6130.0,87635.0,40748.0,-0.021972656,0.479492188,0.060058594,0.0,0.0,0.0,0.864890205,40.748,105.3464
1687619016.0,-48.0,971.0,134.0,2.0,0.0,0.0,0.737,0.649,0.138,0.122,-29530.0,-39814.0,5980.0,87634.0,40723.0,-0.0234375,0.474121094,0.065429688,0.015258789,0.0,0.0,0.864880336,40.723,105.3014
1687619022.0,-47.0,977.0,128.0,1.0,0.0,0.0,0.736,0.648,0.142,0.126,-28780.0,-39514.0,5680.0,87634.0,40667.0,-0.022949219,0.477050781,0.0625,0.007629395,0.0,0.0,0.864880336,40.667,105.2006
1687619025.0,-49.0,975.0,116.0,0.0,0.0,-1.0,0.736,0.647,0.144,0.129,-29680.0,-40414.0,5830.0,87637.0,40650.0,-0.023925781,0.476074219,0.056640625,0.0,0.0,-0.007629395,0.864909943,40.65,105.17
1687619026.0,-36.0,977.0,134.0,-1.0,0.0,-1.0,0.736,0.647,0.145,0.129,-30130.0,-40414.0,6580.0,87636.0,40650.0,-0.017578125,0.477050781,0.065429688,-0.007629395,0.0,-0.007629395,0.864900074,40.65,105.17
1687619034.0,-49.0,972.0,132.0,0.0,0.0,0.0,0.736,0.645,0.149,0.135,-27926.0,-41403.0,5667.0,87632.0,40600.0,-0.023925781,0.474609375,0.064453125,0.0,0.0,0.0,0.864860597,40.6,105.08
1687619043.0,-42.0,966.0,126.0,0.0,0.0,0.0,0.738,0.641,0.153,0.14,-27665.0,-38859.0,4892.0,87635.0,40580.0,-0.020507813,0.471679688,0.061523438,0.0,0.0,0.0,0.864890205,40.58,105.044
1687619044.0,-57.0,978.0,130.0,0.0,0.0,0.0,0.738,0.641,0.153,0.14,-28415.0,-39309.0,6392.0,87634.0,40570.0,-0.027832031,0.477539063,0.063476563,0.0,0.0,0.0,0.864880336,40.57,105.026
1687619047.0,-55.0,976.0,132.0,0.0,0.0,0.0,0.738,0.64,0.154,0.141,-28372.0,-38087.0,6390.0,87634.0,40577.0,-0.026855469,0.4765625,0.064453125,0.0,0.0,0.0,0.864880336,40.577,105.0386
1687619052.0,-39.0,984.0,139.0,-1.0,0.0,0.0,0.738,0.64,0.156,0.143,-29204.0,-38206.0,6086.0,87635.0,40580.0,-0.019042969,0.48046875,0.067871094,-0.007629395,0.0,0.0,0.864890205,40.58,105.044
1687619055.0,-39.0,978.0,131.0,2.0,0.0,1.0,0.737,0.64,0.156,0.143,-27045.0,-40431.0,7431.0,87637.0,40577.0,-0.019042969,0.477539063,0.063964844,0.015258789,0.0,0.007629395,0.864909943,40.577,105.0386
1687619061.0,-37.0,970.0,129.0,1.0,0.0,0.0,0.737,0.64,0.157,0.146,-28409.0,-39467.0,5171.0,87634.0,40597.0,-0.018066406,0.473632813,0.062988281,0.007629395,0.0,0.0,0.864880336,40.597,105.0746
1687619064.0,-40.0,971.0,134.0,0.0,0.0,0.0,0.736,0.641,0.157,0.146,-28671.0,-37350.0,7568.0,87636.0,40607.0,-0.01953125,0.474121094,0.065429688,0.0,0.0,0.0,0.864900074,40.607,105.0926
1687619065.0,-42.0,979.0,130.0,0.0,0.0,1.0,0.736,0.64,0.157,0.146,-29094.0,-39889.0,5917.0,87638.0,40622.0,-0.020507813,0.478027344,0.063476563,0.0,0.0,0.007629395,0.864919812,40.622,105.1196
1687619073.0,-57.0,998.0,118.0,0.0,0.0,1.0,0.736,0.639,0.16,0.149,-28337.0,-39886.0,5167.0,87634.0,40657.0,-0.027832031,0.487304688,0.057617188,0.0,0.0,0.007629395,0.864880336,40.657,105.1826
